scenePath,hierarchyPath,componentRole,beforeActiveSelf,previewActiveSelf,disableActiveSelf,textOrSpriteTouched,rectTransformTouched,created,deleted,renamed,reparented
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/HeaderSection[15]","RectTransform+CanvasRenderer+Image+Outline+VerticalLayoutGroup+ContentSizeFitter+ItemDetailSectionView+ItemSandboxDetailSectionView","false","true","true","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/HeaderSection[15]/BodyText[3]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/HeaderSection[15]/TitleText[1]","RectTransform+CanvasRenderer+Text+LayoutElement","false","false","false","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/MainBuildMonitorSection[13]","RectTransform+CanvasRenderer+Image+Outline+VerticalLayoutGroup+ContentSizeFitter+ItemDetailSectionView+ItemSandboxDetailSectionView","false","true","true","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/MainBuildMonitorSection[13]/BodyText[3]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/MainBuildMonitorSection[13]/BodyText[3]/SkillMonitorIconSlot_2[4]","RectTransform+CanvasRenderer+Image","true","false","false","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/MainBuildMonitorSection[13]/BodyText[3]/SkillMonitorIconSlot_3[5]","RectTransform+CanvasRenderer+Image","true","false","false","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/MainBuildMonitorSection[13]/TitleText[1]","RectTransform+CanvasRenderer+Text+LayoutElement","false","false","false","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/OrangeGrowthSection[3]/BodyText[3]","RectTransform+CanvasRenderer+Text+ItemDetailAuthoredRowsLayoutElement","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/OrangeGrowthSection[3]/BodyText[3]/DaoTraceRowsRoot[0]/DaoTraceRow_0[0]/DaoTraceText_0[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/OrangeGrowthSection[3]/TitleText[1]","RectTransform+CanvasRenderer+Text+LayoutElement","false","false","false","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/PlacementHintSection[8]/BodyText[3]","RectTransform+CanvasRenderer+Text+ItemDetailAuthoredRowsLayoutElement","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/PlacementHintSection[8]/BodyText[3]/PlacementRowsRoot[0]/PlacementRow_0[0]/PlacementText_0[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]","RectTransform+CanvasRenderer+Text+ItemDetailAuthoredRowsLayoutElement","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildOverviewRow[0]/QiLeiBuildOverviewText[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildRow_0[1]/QiLeiBuildStageIconSlot_0[1]","RectTransform+CanvasRenderer+Image","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildRow_0[1]/QiLeiBuildStageIconSlot_0[1]/QiLeiBuildStateOverlay_0[0]","RectTransform+CanvasRenderer+Image","false","false","false","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildRow_0[1]/QiLeiBuildText_0[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildRow_1[2]/QiLeiBuildStageIconSlot_1[1]","RectTransform+CanvasRenderer+Image","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildRow_1[2]/QiLeiBuildStageIconSlot_1[1]/QiLeiBuildStateOverlay_1[0]","RectTransform+CanvasRenderer+Image","false","false","false","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/BodyText[3]/QiLeiBuildRowsRoot[0]/QiLeiBuildRow_1[2]/QiLeiBuildText_1[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/QiLeiBuildSection[7]/TitleText[1]","RectTransform+CanvasRenderer+Text+LayoutElement","false","false","false","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]","RectTransform+CanvasRenderer+Text+VerticalLayoutGroup+ItemDetailAuthoredRowsLayoutElement","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]/RandomAffixRowsRoot[0]/RandomAffixRow_0[0]/RandomAffixText_0[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]/RandomAffixRowsRoot[0]/RandomAffixRow_1[1]/RandomAffixText_1[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]/RandomAffixRowsRoot[0]/RandomAffixRow_2[2]","RectTransform+ItemDetailAuthoredTextRowLayoutElement","true","false","false","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]/RandomAffixRowsRoot[0]/RandomAffixRow_2[2]/RandomAffixText_2[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]/RandomAffixRowsRoot[0]/RandomAffixRow_3[3]","RectTransform+ItemDetailAuthoredTextRowLayoutElement","true","false","false","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/RandomAffixSection[2]/BodyText[3]/RandomAffixRowsRoot[0]/RandomAffixRow_3[3]/RandomAffixText_3[0]","RectTransform+CanvasRenderer+Text","true","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/TriggerConditionSection[10]","RectTransform+CanvasRenderer+Image+Outline+VerticalLayoutGroup+ContentSizeFitter+ItemDetailSectionView+ItemSandboxDetailSectionView","false","true","true","false","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailScrollView[3]/Viewport[0]/DetailContent[0]/TriggerConditionSection[10]/BodyText[3]","RectTransform+CanvasRenderer+Text","false","true","true","true","false","false","false","false","false"
"Assets/_Game/Scenes/Scene_TalismanBag_V04_BattleSandboxPreview.unity","BuildSandboxPreviewCanvas[3]/MobileSafeAreaRoot[0]/SafeAreaRoot[0]/PopupLayer[13]/ItemDetailPanel[3]/ItemDetailTabBar[4]","RectTransform+LayoutElement+HorizontalLayoutGroup","false","true","true","false","false","false","false","false","false"
